filename,width,height,class,xmin,ymin,xmax,ymax
top_potsdam_6_7_RGB.png,68,68,car,1783,1959,1851,2027
top_potsdam_6_7_RGB.png,68,68,car,1182,1962,1250,2030
top_potsdam_6_7_RGB.png,68,68,car,1953,1962,2021,2030
top_potsdam_6_7_RGB.png,68,68,car,1897,1965,1965,2033
top_potsdam_6_7_RGB.png,68,68,car,1985,1971,2053,2039
top_potsdam_6_7_RGB.png,68,68,car,1844,1976,1912,2044
top_potsdam_6_7_RGB.png,68,68,car,2136,1977,2204,2045
top_potsdam_6_7_RGB.png,68,68,car,1875,1984,1943,2052
top_potsdam_6_7_RGB.png,68,68,car,2023,1984,2091,2052
top_potsdam_6_7_RGB.png,68,68,car,1183,1995,1251,2063
top_potsdam_6_7_RGB.png,68,68,car,1611,1997,1679,2065
top_potsdam_6_7_RGB.png,68,68,car,1140,2011,1208,2079
top_potsdam_6_7_RGB.png,68,68,car,1972,2013,2040,2081
top_potsdam_6_7_RGB.png,68,68,car,2012,2022,2080,2090
top_potsdam_6_7_RGB.png,68,68,car,2169,2023,2237,2091
top_potsdam_6_7_RGB.png,68,68,car,2049,2033,2117,2101
top_potsdam_6_7_RGB.png,68,68,car,156,2039,224,2107
top_potsdam_6_7_RGB.png,68,68,car,1186,2041,1254,2109
top_potsdam_6_7_RGB.png,68,68,car,1185,2080,1253,2148
top_potsdam_6_7_RGB.png,68,68,car,1143,2088,1211,2156
top_potsdam_6_7_RGB.png,68,68,car,817,2118,885,2186
top_potsdam_6_7_RGB.png,68,68,car,869,2120,937,2188
top_potsdam_6_7_RGB.png,68,68,car,851,2121,919,2189
top_potsdam_6_7_RGB.png,68,68,car,2099,2132,2167,2200
top_potsdam_6_7_RGB.png,68,68,car,819,2138,887,2206
top_potsdam_6_7_RGB.png,68,68,car,1187,2147,1255,2215
top_potsdam_6_7_RGB.png,68,68,car,866,2151,934,2219
top_potsdam_6_7_RGB.png,68,68,car,1146,2157,1214,2225
top_potsdam_6_8_RGB.png,68,68,car,887,27,955,95
top_potsdam_6_8_RGB.png,68,68,car,849,28,917,96
top_potsdam_6_8_RGB.png,68,68,car,872,28,940,96
top_potsdam_6_8_RGB.png,68,68,car,908,28,976,96
top_potsdam_6_8_RGB.png,68,68,car,709,37,777,105
top_potsdam_6_8_RGB.png,68,68,car,745,37,813,105
top_potsdam_6_8_RGB.png,68,68,car,766,38,834,106
top_potsdam_6_8_RGB.png,68,68,car,671,39,739,107
top_potsdam_6_8_RGB.png,68,68,car,689,41,757,109
top_potsdam_6_8_RGB.png,68,68,car,496,60,564,128
top_potsdam_6_8_RGB.png,68,68,car,498,80,566,148
top_potsdam_6_8_RGB.png,68,68,car,863,102,931,170
top_potsdam_6_8_RGB.png,68,68,car,502,117,570,185
top_potsdam_6_8_RGB.png,68,68,car,503,134,571,202
top_potsdam_6_8_RGB.png,68,68,car,373,266,441,334
top_potsdam_6_8_RGB.png,68,68,car,451,284,519,352
top_potsdam_6_8_RGB.png,68,68,car,356,296,424,364
top_potsdam_6_8_RGB.png,68,68,car,1225,465,1293,533
top_potsdam_6_8_RGB.png,68,68,car,1176,470,1244,538
top_potsdam_6_8_RGB.png,68,68,car,1139,474,1207,542
top_potsdam_6_8_RGB.png,68,68,car,1078,481,1146,549
top_potsdam_6_8_RGB.png,68,68,car,1050,487,1118,555
top_potsdam_6_8_RGB.png,68,68,car,448,493,516,561
top_potsdam_6_8_RGB.png,68,68,car,430,497,498,565
top_potsdam_6_8_RGB.png,68,68,car,389,498,457,566
top_potsdam_6_8_RGB.png,68,68,car,410,500,478,568
top_potsdam_6_8_RGB.png,68,68,car,1234,539,1302,607
top_potsdam_6_8_RGB.png,68,68,car,1213,540,1281,608
top_potsdam_6_8_RGB.png,68,68,car,1176,546,1244,614
top_potsdam_6_8_RGB.png,68,68,car,1131,549,1199,617
top_potsdam_6_8_RGB.png,68,68,car,1054,557,1122,625
top_potsdam_6_8_RGB.png,68,68,car,1211,585,1279,653
top_potsdam_6_8_RGB.png,68,68,car,1072,594,1140,662
top_potsdam_6_8_RGB.png,68,68,car,1189,661,1257,729
top_potsdam_6_8_RGB.png,68,68,car,1129,664,1197,732
top_potsdam_6_8_RGB.png,68,68,car,1068,670,1136,738
top_potsdam_6_8_RGB.png,68,68,car,1107,670,1175,738
top_potsdam_6_8_RGB.png,68,68,car,1240,692,1308,760
top_potsdam_6_8_RGB.png,68,68,car,1116,704,1184,772
top_potsdam_6_8_RGB.png,68,68,car,1095,708,1163,776
top_potsdam_6_8_RGB.png,68,68,car,1069,713,1137,781
top_potsdam_6_8_RGB.png,68,68,car,880,890,948,958
top_potsdam_6_8_RGB.png,68,68,car,1115,1049,1183,1117
top_potsdam_6_8_RGB.png,68,68,car,700,1086,768,1154
top_potsdam_6_8_RGB.png,68,68,car,1366,1111,1434,1179
top_potsdam_6_8_RGB.png,68,68,car,10,1143,78,1211
top_potsdam_6_8_RGB.png,68,68,car,16,1161,84,1229
top_potsdam_6_8_RGB.png,68,68,car,26,1192,94,1260
top_potsdam_6_8_RGB.png,68,68,car,1163,1219,1231,1287
top_potsdam_6_8_RGB.png,68,68,car,750,1377,818,1445
top_potsdam_6_8_RGB.png,68,68,car,2135,1429,2203,1497
top_potsdam_6_8_RGB.png,68,68,car,2175,1429,2243,1497
top_potsdam_6_8_RGB.png,68,68,car,2051,1433,2119,1501
top_potsdam_6_8_RGB.png,68,68,car,2092,1433,2160,1501
top_potsdam_6_8_RGB.png,68,68,car,2008,1438,2076,1506
top_potsdam_6_8_RGB.png,68,68,car,1886,1443,1954,1511
top_potsdam_6_8_RGB.png,68,68,car,1850,1444,1918,1512
top_potsdam_6_8_RGB.png,68,68,car,1813,1448,1881,1516
top_potsdam_6_8_RGB.png,68,68,car,1706,1452,1774,1520
top_potsdam_6_8_RGB.png,68,68,car,1745,1452,1813,1520
top_potsdam_6_8_RGB.png,68,68,car,1672,1455,1740,1523
top_potsdam_6_8_RGB.png,68,68,car,1616,1459,1684,1527
top_potsdam_6_8_RGB.png,68,68,car,1566,1461,1634,1529
top_potsdam_6_8_RGB.png,68,68,car,1485,1468,1553,1536
top_potsdam_6_8_RGB.png,68,68,car,2164,1468,2232,1536
top_potsdam_6_8_RGB.png,68,68,car,1455,1471,1523,1539
top_potsdam_6_8_RGB.png,68,68,car,2121,1472,2189,1540
top_potsdam_6_8_RGB.png,68,68,car,1416,1474,1484,1542
top_potsdam_6_8_RGB.png,68,68,car,1964,1478,2032,1546
top_potsdam_6_8_RGB.png,68,68,car,1926,1481,1994,1549
top_potsdam_6_8_RGB.png,68,68,car,1849,1483,1917,1551
top_potsdam_6_8_RGB.png,68,68,car,1890,1483,1958,1551
top_potsdam_6_8_RGB.png,68,68,car,1331,1484,1399,1552
top_potsdam_6_8_RGB.png,68,68,car,1475,1487,1543,1555
top_potsdam_6_8_RGB.png,68,68,car,1804,1487,1872,1555
top_potsdam_6_8_RGB.png,68,68,car,1291,1489,1359,1557
top_potsdam_6_8_RGB.png,68,68,car,1254,1490,1322,1558
top_potsdam_6_8_RGB.png,68,68,car,1210,1493,1278,1561
top_potsdam_6_8_RGB.png,68,68,car,1174,1498,1242,1566
top_potsdam_6_8_RGB.png,68,68,car,1983,1515,2051,1583
top_potsdam_6_8_RGB.png,68,68,car,2027,1515,2095,1583
top_potsdam_6_8_RGB.png,68,68,car,1074,1516,1142,1584
top_potsdam_6_8_RGB.png,68,68,car,1041,1526,1109,1594
top_potsdam_6_8_RGB.png,68,68,car,372,1532,440,1600
top_potsdam_6_8_RGB.png,68,68,car,1770,1547,1838,1615
top_potsdam_6_8_RGB.png,68,68,car,1616,1549,1684,1617
top_potsdam_6_8_RGB.png,68,68,car,1656,1549,1724,1617
top_potsdam_6_8_RGB.png,68,68,car,1730,1549,1798,1617
top_potsdam_6_8_RGB.png,68,68,car,2030,1549,2098,1617
top_potsdam_6_8_RGB.png,68,68,car,1689,1551,1757,1619
top_potsdam_6_8_RGB.png,68,68,car,2094,1551,2162,1619
top_potsdam_6_8_RGB.png,68,68,car,2148,1551,2216,1619
top_potsdam_6_8_RGB.png,68,68,car,1338,1557,1406,1625
top_potsdam_6_8_RGB.png,68,68,car,1380,1557,1448,1625
top_potsdam_6_8_RGB.png,68,68,car,1338,1558,1406,1626
top_potsdam_6_8_RGB.png,68,68,car,1422,1559,1490,1627
top_potsdam_6_8_RGB.png,68,68,car,1299,1561,1367,1629
top_potsdam_6_8_RGB.png,68,68,car,1115,1564,1183,1632
top_potsdam_6_8_RGB.png,68,68,car,895,1565,963,1633
top_potsdam_6_8_RGB.png,68,68,car,1183,1565,1251,1633
top_potsdam_6_8_RGB.png,68,68,car,1223,1566,1291,1634
top_potsdam_6_8_RGB.png,68,68,car,1082,1567,1150,1635
top_potsdam_6_8_RGB.png,68,68,car,1046,1571,1114,1639
top_potsdam_6_8_RGB.png,68,68,car,856,1573,924,1641
top_potsdam_6_8_RGB.png,68,68,car,818,1583,886,1651
top_potsdam_6_8_RGB.png,68,68,car,759,1601,827,1669
top_potsdam_6_8_RGB.png,68,68,car,1488,1604,1556,1672
top_potsdam_6_8_RGB.png,68,68,car,940,1607,1008,1675
top_potsdam_6_8_RGB.png,68,68,car,940,1608,1008,1676
top_potsdam_6_8_RGB.png,68,68,car,707,1614,775,1682
top_potsdam_6_8_RGB.png,68,68,car,922,1615,990,1683
top_potsdam_6_8_RGB.png,68,68,car,905,1623,973,1691
top_potsdam_6_8_RGB.png,68,68,car,872,1629,940,1697
top_potsdam_6_8_RGB.png,68,68,car,842,1631,910,1699
top_potsdam_6_8_RGB.png,68,68,car,637,1632,705,1700
top_potsdam_6_8_RGB.png,68,68,car,842,1632,910,1700
top_potsdam_6_8_RGB.png,68,68,car,1489,1640,1557,1708
top_potsdam_6_8_RGB.png,68,68,car,1534,1640,1602,1708
top_potsdam_6_8_RGB.png,68,68,car,601,1643,669,1711
top_potsdam_6_8_RGB.png,68,68,car,825,1643,893,1711
top_potsdam_6_8_RGB.png,68,68,car,795,1647,863,1715
top_potsdam_6_8_RGB.png,68,68,car,762,1660,830,1728
top_potsdam_6_8_RGB.png,68,68,car,527,1662,595,1730
top_potsdam_6_8_RGB.png,68,68,car,727,1669,795,1737
top_potsdam_6_8_RGB.png,68,68,car,495,1671,563,1739
top_potsdam_6_8_RGB.png,68,68,car,709,1672,777,1740
top_potsdam_6_8_RGB.png,68,68,car,692,1677,760,1745
top_potsdam_6_8_RGB.png,68,68,car,461,1679,529,1747
top_potsdam_6_8_RGB.png,68,68,car,1535,1679,1603,1747
top_potsdam_6_8_RGB.png,68,68,car,662,1686,730,1754
top_potsdam_6_8_RGB.png,68,68,car,1492,1686,1560,1754
top_potsdam_6_8_RGB.png,68,68,car,647,1692,715,1760
top_potsdam_6_8_RGB.png,68,68,car,629,1695,697,1763
top_potsdam_6_8_RGB.png,68,68,car,385,1699,453,1767
top_potsdam_6_8_RGB.png,68,68,car,583,1704,651,1772
top_potsdam_6_8_RGB.png,68,68,car,602,1704,670,1772
top_potsdam_6_8_RGB.png,68,68,car,345,1712,413,1780
top_potsdam_6_8_RGB.png,68,68,car,569,1714,637,1782
top_potsdam_6_8_RGB.png,68,68,car,1535,1716,1603,1784
top_potsdam_6_8_RGB.png,68,68,car,478,1719,546,1787
top_potsdam_6_8_RGB.png,68,68,car,433,1728,501,1796
top_potsdam_6_8_RGB.png,68,68,car,1495,1728,1563,1796
top_potsdam_6_8_RGB.png,68,68,car,270,1732,338,1800
top_potsdam_6_8_RGB.png,68,68,car,390,1742,458,1810
top_potsdam_6_8_RGB.png,68,68,car,1515,1751,1583,1819
top_potsdam_6_8_RGB.png,68,68,car,353,1752,421,1820
top_potsdam_6_8_RGB.png,68,68,car,186,1756,254,1824
top_potsdam_6_8_RGB.png,68,68,car,1536,1759,1604,1827
top_potsdam_6_8_RGB.png,68,68,car,313,1765,381,1833
top_potsdam_6_8_RGB.png,68,68,car,141,1766,209,1834
top_potsdam_6_8_RGB.png,68,68,car,280,1773,348,1841
top_potsdam_6_8_RGB.png,68,68,car,101,1776,169,1844
top_potsdam_6_8_RGB.png,68,68,car,200,1793,268,1861
top_potsdam_6_8_RGB.png,68,68,car,116,1815,184,1883
top_potsdam_6_8_RGB.png,68,68,car,1499,1820,1567,1888
top_potsdam_6_8_RGB.png,68,68,car,45,1837,113,1905
top_potsdam_6_8_RGB.png,68,68,car,6,1845,74,1913
top_potsdam_6_8_RGB.png,68,68,car,1501,1859,1569,1927
top_potsdam_6_8_RGB.png,68,68,car,1542,1886,1610,1954
top_potsdam_6_8_RGB.png,68,68,car,1843,1888,1911,1956
top_potsdam_6_8_RGB.png,68,68,car,1502,1900,1570,1968
top_potsdam_6_8_RGB.png,68,68,car,1839,1906,1907,1974
top_potsdam_6_8_RGB.png,68,68,car,1803,1912,1871,1980
top_potsdam_6_8_RGB.png,68,68,car,1542,1922,1610,1990
top_potsdam_6_8_RGB.png,68,68,car,1544,1957,1612,2025
top_potsdam_6_8_RGB.png,68,68,car,1505,1964,1573,2032
top_potsdam_6_8_RGB.png,68,68,car,1548,2011,1616,2079
top_potsdam_6_8_RGB.png,68,68,car,1506,2012,1574,2080
top_potsdam_6_8_RGB.png,68,68,car,1549,2048,1617,2116
top_potsdam_6_8_RGB.png,68,68,car,56,2050,124,2118
top_potsdam_6_8_RGB.png,68,68,car,1508,2059,1576,2127
top_potsdam_6_8_RGB.png,68,68,car,88,2060,156,2128
top_potsdam_6_8_RGB.png,68,68,car,126,2072,194,2140
top_potsdam_6_8_RGB.png,68,68,car,1551,2079,1619,2147
top_potsdam_6_8_RGB.png,68,68,car,171,2081,239,2149
top_potsdam_6_8_RGB.png,68,68,car,215,2085,283,2153
top_potsdam_6_8_RGB.png,68,68,car,91,2093,159,2161
top_potsdam_6_8_RGB.png,68,68,car,17,2094,85,2162
top_potsdam_6_8_RGB.png,68,68,car,1510,2103,1578,2171
top_potsdam_6_8_RGB.png,68,68,car,53,2104,121,2172
top_potsdam_6_8_RGB.png,68,68,car,313,2110,381,2178
top_potsdam_6_8_RGB.png,68,68,car,115,2119,183,2187
top_potsdam_6_8_RGB.png,68,68,car,1552,2122,1620,2190
top_potsdam_6_8_RGB.png,68,68,car,1510,2146,1578,2214
top_potsdam_6_8_RGB.png,68,68,car,249,2151,317,2219
top_potsdam_6_8_RGB.png,68,68,car,1555,2153,1623,2221
top_potsdam_6_8_RGB.png,68,68,car,506,2158,574,2226
top_potsdam_5_10_RGB.png,68,68,car,1716,24,1784,92
top_potsdam_5_10_RGB.png,68,68,car,776,26,844,94
top_potsdam_5_10_RGB.png,68,68,car,441,29,509,97
top_potsdam_5_10_RGB.png,68,68,car,143,39,211,107
top_potsdam_5_10_RGB.png,68,68,car,698,69,766,137
top_potsdam_5_10_RGB.png,68,68,car,42,77,110,145
top_potsdam_5_10_RGB.png,68,68,car,858,85,926,153
top_potsdam_5_10_RGB.png,68,68,car,862,104,930,172
top_potsdam_5_10_RGB.png,68,68,car,155,133,223,201
top_potsdam_5_10_RGB.png,68,68,car,666,138,734,206
top_potsdam_5_10_RGB.png,68,68,car,751,145,819,213
top_potsdam_5_10_RGB.png,68,68,car,539,276,607,344
top_potsdam_5_10_RGB.png,68,68,car,548,292,616,360
top_potsdam_5_10_RGB.png,68,68,car,566,313,634,381
top_potsdam_5_10_RGB.png,68,68,car,570,336,638,404
top_potsdam_5_10_RGB.png,68,68,car,576,352,644,420
top_potsdam_5_10_RGB.png,68,68,car,2030,386,2098,454
top_potsdam_5_10_RGB.png,68,68,car,597,389,665,457
top_potsdam_5_10_RGB.png,68,68,car,607,408,675,476
top_potsdam_5_10_RGB.png,68,68,car,2043,424,2111,492
top_potsdam_5_10_RGB.png,68,68,car,645,489,713,557
top_potsdam_5_10_RGB.png,68,68,car,561,495,629,563
top_potsdam_5_10_RGB.png,68,68,car,481,521,549,589
top_potsdam_5_10_RGB.png,68,68,car,665,534,733,602
top_potsdam_5_10_RGB.png,68,68,car,726,541,794,609
top_potsdam_5_10_RGB.png,68,68,car,2002,548,2070,616
top_potsdam_5_10_RGB.png,68,68,car,2013,565,2081,633
top_potsdam_5_10_RGB.png,68,68,car,773,581,841,649
top_potsdam_5_10_RGB.png,68,68,car,2012,586,2080,654
top_potsdam_5_10_RGB.png,68,68,car,783,595,851,663
top_potsdam_5_10_RGB.png,68,68,car,2022,603,2090,671
top_potsdam_5_10_RGB.png,68,68,car,796,612,864,680
top_potsdam_5_10_RGB.png,68,68,car,723,628,791,696
top_potsdam_5_10_RGB.png,68,68,car,2040,643,2108,711
top_potsdam_5_10_RGB.png,68,68,car,1005,705,1073,773
top_potsdam_5_10_RGB.png,68,68,car,647,708,715,776
top_potsdam_5_10_RGB.png,68,68,car,1016,726,1084,794
top_potsdam_5_10_RGB.png,68,68,car,1025,742,1093,810
top_potsdam_5_10_RGB.png,68,68,car,2051,746,2119,814
top_potsdam_5_10_RGB.png,68,68,car,1164,750,1232,818
top_potsdam_5_10_RGB.png,68,68,car,735,817,803,885
top_potsdam_5_10_RGB.png,68,68,car,1956,877,2024,945
top_potsdam_5_10_RGB.png,68,68,car,1796,916,1864,984
top_potsdam_5_10_RGB.png,68,68,car,1962,919,2030,987
top_potsdam_5_10_RGB.png,68,68,car,841,945,909,1013
top_potsdam_5_10_RGB.png,68,68,car,785,960,853,1028
top_potsdam_5_10_RGB.png,68,68,car,1617,964,1685,1032
top_potsdam_5_10_RGB.png,68,68,car,1788,967,1856,1035
top_potsdam_5_10_RGB.png,68,68,car,1445,1016,1513,1084
top_potsdam_5_10_RGB.png,68,68,car,1510,1016,1578,1084
top_potsdam_5_10_RGB.png,68,68,car,1401,1028,1469,1096
top_potsdam_5_10_RGB.png,68,68,car,1372,1034,1440,1102
top_potsdam_5_10_RGB.png,68,68,car,1328,1048,1396,1116
top_potsdam_5_10_RGB.png,68,68,car,1474,1052,1542,1120
top_potsdam_5_10_RGB.png,68,68,car,1354,1060,1422,1128
top_potsdam_5_10_RGB.png,68,68,car,1270,1063,1338,1131
top_potsdam_5_10_RGB.png,68,68,car,2102,1071,2170,1139
top_potsdam_5_10_RGB.png,68,68,car,1313,1072,1381,1140
top_potsdam_5_10_RGB.png,68,68,car,1230,1078,1298,1146
top_potsdam_5_10_RGB.png,68,68,car,1268,1085,1336,1153
top_potsdam_5_10_RGB.png,68,68,car,1152,1086,1220,1154
top_potsdam_5_10_RGB.png,68,68,car,983,1092,1051,1160
top_potsdam_5_10_RGB.png,68,68,car,1324,1096,1392,1164
top_potsdam_5_10_RGB.png,68,68,car,1227,1100,1295,1168
top_potsdam_5_10_RGB.png,68,68,car,1172,1104,1240,1172
top_potsdam_5_10_RGB.png,68,68,car,942,1105,1010,1173
top_potsdam_5_10_RGB.png,68,68,car,1906,1118,1974,1186
top_potsdam_5_10_RGB.png,68,68,car,1187,1119,1255,1187
top_potsdam_5_10_RGB.png,68,68,car,1228,1142,1296,1210
top_potsdam_5_10_RGB.png,68,68,car,1719,1162,1787,1230
top_potsdam_5_10_RGB.png,68,68,car,1676,1173,1744,1241
top_potsdam_5_10_RGB.png,68,68,car,1005,1177,1073,1245
top_potsdam_5_10_RGB.png,68,68,car,1631,1182,1699,1250
top_potsdam_5_10_RGB.png,68,68,car,1592,1190,1660,1258
top_potsdam_5_10_RGB.png,68,68,car,1551,1202,1619,1270
top_potsdam_5_10_RGB.png,68,68,car,1507,1214,1575,1282
top_potsdam_5_10_RGB.png,68,68,car,1076,1223,1144,1291
top_potsdam_5_10_RGB.png,68,68,car,923,1325,991,1393
top_potsdam_5_10_RGB.png,68,68,car,1423,1344,1491,1412
top_potsdam_5_10_RGB.png,68,68,car,1166,1358,1234,1426
top_potsdam_5_10_RGB.png,68,68,car,1195,1386,1263,1454
top_potsdam_5_10_RGB.png,68,68,car,1439,1419,1507,1487
top_potsdam_5_10_RGB.png,68,68,car,1211,1428,1279,1496
top_potsdam_5_10_RGB.png,68,68,car,1643,1430,1711,1498
top_potsdam_5_10_RGB.png,68,68,car,1644,1451,1712,1519
top_potsdam_5_10_RGB.png,68,68,car,1448,1460,1516,1528
top_potsdam_5_10_RGB.png,68,68,car,904,1487,972,1555
top_potsdam_5_10_RGB.png,68,68,car,1648,1498,1716,1566
top_potsdam_5_10_RGB.png,68,68,car,871,1507,939,1575
top_potsdam_5_10_RGB.png,68,68,car,1680,1512,1748,1580
top_potsdam_5_10_RGB.png,68,68,car,1240,1538,1308,1606
top_potsdam_5_10_RGB.png,68,68,car,1464,1540,1532,1608
top_potsdam_5_10_RGB.png,68,68,car,1253,1589,1321,1657
top_potsdam_5_10_RGB.png,68,68,car,1481,1618,1549,1686
top_potsdam_5_10_RGB.png,68,68,car,1273,1648,1341,1716
top_potsdam_5_10_RGB.png,68,68,car,1490,1652,1558,1720
top_potsdam_5_10_RGB.png,68,68,car,1498,1691,1566,1759
top_potsdam_5_10_RGB.png,68,68,car,1290,1717,1358,1785
top_potsdam_5_10_RGB.png,68,68,car,1504,1727,1572,1795
top_potsdam_5_10_RGB.png,68,68,car,97,1747,165,1815
top_potsdam_5_10_RGB.png,68,68,car,1650,1749,1718,1817
top_potsdam_5_10_RGB.png,68,68,car,26,1755,94,1823
top_potsdam_5_10_RGB.png,68,68,car,47,1759,115,1827
top_potsdam_5_10_RGB.png,68,68,car,9,1768,77,1836
top_potsdam_5_10_RGB.png,68,68,car,1516,1770,1584,1838
top_potsdam_5_10_RGB.png,68,68,car,210,1790,278,1858
top_potsdam_5_10_RGB.png,68,68,car,189,1791,257,1859
top_potsdam_5_10_RGB.png,68,68,car,731,1792,799,1860
top_potsdam_5_10_RGB.png,68,68,car,2151,1801,2219,1869
top_potsdam_5_10_RGB.png,68,68,car,1318,1810,1386,1878
top_potsdam_5_10_RGB.png,68,68,car,664,1811,732,1879
top_potsdam_5_10_RGB.png,68,68,car,98,1812,166,1880
top_potsdam_5_10_RGB.png,68,68,car,49,1827,117,1895
top_potsdam_5_10_RGB.png,68,68,car,27,1830,95,1898
top_potsdam_5_10_RGB.png,68,68,car,677,1847,745,1915
top_potsdam_5_10_RGB.png,68,68,car,1544,1896,1612,1964
top_potsdam_5_10_RGB.png,68,68,car,1551,1927,1619,1995
top_potsdam_5_10_RGB.png,68,68,car,686,1948,754,2016
top_potsdam_5_10_RGB.png,68,68,car,2163,1962,2231,2030
top_potsdam_5_10_RGB.png,68,68,car,2143,1966,2211,2034
top_potsdam_5_10_RGB.png,68,68,car,1559,1967,1627,2035
top_potsdam_5_10_RGB.png,68,68,car,2118,1967,2186,2035
top_potsdam_5_10_RGB.png,68,68,car,2103,1975,2171,2043
top_potsdam_5_10_RGB.png,68,68,car,2057,1980,2125,2048
top_potsdam_5_10_RGB.png,68,68,car,2077,1980,2145,2048
top_potsdam_5_10_RGB.png,68,68,car,2036,1982,2104,2050
top_potsdam_5_10_RGB.png,68,68,car,2016,1988,2084,2056
top_potsdam_5_10_RGB.png,68,68,car,1991,1991,2059,2059
top_potsdam_5_10_RGB.png,68,68,car,1971,1996,2039,2064
top_potsdam_5_10_RGB.png,68,68,car,1946,1998,2014,2066
top_potsdam_5_10_RGB.png,68,68,car,1372,2004,1440,2072
top_potsdam_5_10_RGB.png,68,68,car,1924,2004,1992,2072
top_potsdam_5_10_RGB.png,68,68,car,1869,2010,1937,2078
top_potsdam_5_10_RGB.png,68,68,car,1906,2010,1974,2078
top_potsdam_5_10_RGB.png,68,68,car,1851,2017,1919,2085
top_potsdam_5_10_RGB.png,68,68,car,2172,2018,2240,2086
top_potsdam_5_10_RGB.png,68,68,car,2130,2022,2198,2090
top_potsdam_5_10_RGB.png,68,68,car,1795,2024,1863,2092
top_potsdam_5_10_RGB.png,68,68,car,2092,2028,2160,2096
top_potsdam_5_10_RGB.png,68,68,car,1574,2029,1642,2097
top_potsdam_5_10_RGB.png,68,68,car,1777,2029,1845,2097
top_potsdam_5_10_RGB.png,68,68,car,1756,2035,1824,2103
top_potsdam_5_10_RGB.png,68,68,car,2046,2038,2114,2106
top_potsdam_5_10_RGB.png,68,68,car,1714,2044,1782,2112
top_potsdam_5_10_RGB.png,68,68,car,1691,2045,1759,2113
top_potsdam_5_10_RGB.png,68,68,car,2015,2046,2083,2114
top_potsdam_5_10_RGB.png,68,68,car,1670,2051,1738,2119
top_potsdam_5_10_RGB.png,68,68,car,1979,2051,2047,2119
top_potsdam_5_10_RGB.png,68,68,car,1649,2053,1717,2121
top_potsdam_5_10_RGB.png,68,68,car,1628,2057,1696,2125
top_potsdam_5_10_RGB.png,68,68,car,1934,2060,2002,2128
top_potsdam_5_10_RGB.png,68,68,car,1568,2064,1636,2132
top_potsdam_5_10_RGB.png,68,68,car,1865,2071,1933,2139
top_potsdam_5_10_RGB.png,68,68,car,1826,2079,1894,2147
top_potsdam_5_10_RGB.png,68,68,car,1780,2086,1848,2154
top_potsdam_5_10_RGB.png,68,68,car,1395,2091,1463,2159
top_potsdam_5_10_RGB.png,68,68,car,1747,2092,1815,2160
top_potsdam_5_10_RGB.png,68,68,car,1710,2098,1778,2166
top_potsdam_5_10_RGB.png,68,68,car,1678,2105,1746,2173
top_potsdam_5_10_RGB.png,68,68,car,1641,2110,1709,2178
top_potsdam_5_10_RGB.png,68,68,car,249,2141,317,2209
top_potsdam_5_10_RGB.png,68,68,car,1607,2182,1675,2250
top_potsdam_2_11_RGB.png,68,68,car,751,6,819,74
top_potsdam_2_11_RGB.png,68,68,car,289,15,357,83
top_potsdam_2_11_RGB.png,68,68,car,793,19,861,87
top_potsdam_2_11_RGB.png,68,68,car,810,25,878,93
top_potsdam_2_11_RGB.png,68,68,car,860,30,928,98
top_potsdam_2_11_RGB.png,68,68,car,830,32,898,100
top_potsdam_2_11_RGB.png,68,68,car,1162,40,1230,108
top_potsdam_2_11_RGB.png,68,68,car,904,42,972,110
top_potsdam_2_11_RGB.png,68,68,car,879,45,947,113
top_potsdam_2_11_RGB.png,68,68,car,720,46,788,114
top_potsdam_2_11_RGB.png,68,68,car,923,50,991,118
top_potsdam_2_11_RGB.png,68,68,car,1010,84,1078,152
top_potsdam_2_11_RGB.png,68,68,car,1029,87,1097,155
top_potsdam_2_11_RGB.png,68,68,car,1055,95,1123,163
top_potsdam_2_11_RGB.png,68,68,car,1072,104,1140,172
top_potsdam_2_11_RGB.png,68,68,car,1115,114,1183,182
top_potsdam_2_11_RGB.png,68,68,car,1133,121,1201,189
top_potsdam_2_11_RGB.png,68,68,car,1074,190,1142,258
top_potsdam_2_11_RGB.png,68,68,car,2128,241,2196,309
top_potsdam_2_11_RGB.png,68,68,car,2177,250,2245,318
top_potsdam_2_11_RGB.png,68,68,car,2120,283,2188,351
top_potsdam_2_11_RGB.png,68,68,car,2104,342,2172,410
top_potsdam_2_11_RGB.png,68,68,car,647,345,715,413
top_potsdam_2_11_RGB.png,68,68,car,2152,355,2220,423
top_potsdam_2_11_RGB.png,68,68,car,692,357,760,425
top_potsdam_2_11_RGB.png,68,68,car,746,373,814,441
top_potsdam_2_11_RGB.png,68,68,car,1185,373,1253,441
top_potsdam_2_11_RGB.png,68,68,car,2096,378,2164,446
top_potsdam_2_11_RGB.png,68,68,car,2146,393,2214,461
top_potsdam_2_11_RGB.png,68,68,car,1177,404,1245,472
top_potsdam_2_11_RGB.png,68,68,car,2082,437,2150,505
top_potsdam_2_11_RGB.png,68,68,car,1168,438,1236,506
top_potsdam_2_11_RGB.png,68,68,car,2132,457,2200,525
top_potsdam_2_11_RGB.png,68,68,car,135,485,203,553
top_potsdam_2_11_RGB.png,68,68,car,1148,500,1216,568
top_potsdam_2_11_RGB.png,68,68,car,303,537,371,605
top_potsdam_2_11_RGB.png,68,68,car,1124,580,1192,648
top_potsdam_2_11_RGB.png,68,68,car,349,588,417,656
